date,category,n_trades,pnl,n_pre,n_h,n_l,lh_pct,ll_pct,mean_adx,h1,h3,h6,h_trend,vd_high,vd_low,coarse
2025-07-22,neutral,0,0.0,6,3,3,0.0,100.0,19.972443317778943,13.9,10.7,9.4,expanding,0.3666666666661082,2.2000000000003497,transitioning
2025-07-23,neutral,0,0.0,6,3,3,50.0,0.0,17.499269242226948,12.4,23.0,16.2,stable,8.23333333333324,8.59999999999935,transitioning
2025-07-24,good,3,4553.886989478348,6,3,3,100.0,50.0,22.611278235574062,12.9,8.4,8.3,expanding,5.533333333333316,8.500000000000174,transitioning
2025-07-25,good,3,4703.3379464998625,6,4,2,100.0,100.0,19.5820367683335,20.1,12.1,14.1,stable,4.725000000000423,8.00000000000023,trending_down
2025-07-27,neutral,0,0.0,6,3,3,50.0,50.0,17.264309445643114,13.0,8.7,8.3,expanding,3.266666666666603,4.3999999999999595,ranging
2025-07-28,good,1,1596.7361218787228,6,3,3,50.0,50.0,29.13338932868066,25.7,23.6,16.5,expanding,3.300000000000155,15.03333333333264,ranging
2025-07-29,neutral,0,0.0,6,2,4,100.0,100.0,21.91424201290059,18.3,14.0,18.2,stable,10.300000000000864,7.199999999999984,trending_down
2025-07-30,good,3,1491.1421474778022,6,3,3,0.0,0.0,22.19752563343127,10.3,12.3,11.1,stable,5.366666666666298,4.20000000000013,trending_up
2025-07-31,good,2,3288.36264280679,6,3,3,100.0,50.0,18.98385807396333,19.3,23.0,17.7,stable,9.83333333333336,9.799999999999809,transitioning
2025-08-01,neutral,0,0.0,6,2,4,100.0,66.66666666666667,15.572360742143218,11.1,15.1,11.7,stable,7.399999999999629,2.7500000000008074,transitioning
2025-08-03,neutral,0,0.0,6,4,2,33.333333333333336,0.0,24.317574440343446,21.9,47.5,36.9,stable,20.350000000000094,27.400000000000755,transitioning
2025-08-04,neutral,0,0.0,6,3,3,100.0,100.0,17.812928026459208,20.6,23.2,21.1,stable,5.133333333333656,3.1999999999994997,trending_down
2025-08-05,neutral,0,0.0,6,2,4,0.0,66.66666666666667,22.022634031946595,36.2,27.2,22.4,expanding,4.049999999999887,4.749999999999477,transitioning
2025-08-06,neutral,0,0.0,6,4,2,33.333333333333336,100.0,22.028425647063656,14.2,14.5,10.0,stable,4.149999999999432,10.000000000000009,transitioning
2025-08-07,neutral,0,0.0,6,4,2,33.333333333333336,0.0,32.42436407132725,13.8,11.6,10.4,expanding,2.674999999999761,1.9999999999997797,transitioning
2025-08-08,neutral,0,0.0,6,4,2,33.333333333333336,0.0,36.25135831113794,10.9,10.4,8.5,expanding,7.47500000000012,2.500000000000835,ranging
2025-08-10,neutral,0,0.0,6,4,2,66.66666666666667,0.0,15.833952195491067,9.2,8.5,9.3,stable,1.8000000000001348,1.9999999999997797,transitioning
2025-08-11,neutral,0,0.0,6,4,2,33.333333333333336,100.0,39.79985745131925,18.6,11.8,9.1,expanding,5.950000000000677,8.00000000000023,transitioning
2025-08-12,neutral,0,0.0,6,3,3,0.0,0.0,22.642224112690258,20.9,15.6,15.7,stable,4.733333333333256,6.699999999999484,trending_up
2025-08-13,neutral,0,0.0,6,4,2,0.0,0.0,29.481504065395637,42.4,30.7,19.9,expanding,10.30000000000031,4.499999999999504,trending_up
2025-08-14,good,2,3347.013716733155,6,3,3,0.0,50.0,21.062964457522988,24.3,19.5,17.8,expanding,5.1000000000001044,4.666666666666153,transitioning
2025-08-15,neutral,0,0.0,6,4,2,0.0,0.0,21.85038010293343,15.3,14.9,15.2,stable,3.1000000000003247,5.5000000000005045,trending_up
2025-08-17,neutral,0,0.0,6,4,2,33.333333333333336,100.0,25.428219347786676,11.0,10.7,9.5,expanding,1.4250000000010088,0.9499999999995623,transitioning
2025-08-18,neutral,0,0.0,6,3,3,50.0,0.0,33.10674913418426,8.0,10.2,12.4,contracting,7.533333333333096,8.333333333332416,transitioning
2025-08-19,good,3,1515.271001240725,6,3,3,0.0,0.0,26.903113370530946,8.1,9.8,12.0,contracting,8.20000000000043,6.566666666666017,trending_up
2025-08-20,good,1,1703.2652889668145,6,3,3,50.0,50.0,37.96530667661742,18.0,20.1,20.6,contracting,11.133333333332994,7.999999999999859,ranging
2025-08-21,bad,1,-1837.0511537624848,6,5,1,50.0,,14.997433184460446,14.0,8.2,9.7,stable,5.7600000000008755,3.9999999999995595,transitioning
2025-08-22,neutral,0,0.0,6,2,4,0.0,66.66666666666667,30.335689200293302,8.0,5.6,6.5,stable,7.000000000000339,4.000000000000115,transitioning
2025-08-24,neutral,0,0.0,6,2,4,100.0,100.0,26.135185351046193,8.0,8.1,14.7,contracting,10.000000000000009,4.5000000000000595,trending_down
2025-08-25,bad,2,-174.80722911304747,6,4,2,66.66666666666667,0.0,28.950664913126506,6.5,10.8,11.2,contracting,6.9750000000001755,0.9999999999998899,transitioning
2025-08-26,neutral,0,0.0,6,3,3,50.0,50.0,20.106165170449476,13.9,25.0,22.8,stable,1.3999999999995498,10.566666666666316,ranging
2025-08-27,neutral,0,0.0,6,4,2,66.66666666666667,100.0,36.947832241086516,13.7,14.9,16.0,contracting,5.425000000000013,14.399999999999968,transitioning
2025-08-28,neutral,0,0.0,6,4,2,66.66666666666667,0.0,22.951063936008385,0.5,6.3,7.1,contracting,5.924999999999958,3.80000000000158,transitioning
2025-08-29,neutral,0,0.0,6,2,4,0.0,66.66666666666667,16.77071983851785,19.2,13.9,12.1,expanding,1.60000000000049,4.249999999999532,transitioning
2025-08-31,neutral,0,0.0,6,3,3,0.0,0.0,15.786544062763392,6.7,10.6,7.8,stable,4.333333333334337,3.9666666666660078,trending_up
2025-09-01,neutral,0,0.0,6,2,4,0.0,66.66666666666667,17.70998993235736,27.0,20.3,17.2,expanding,6.800000000000139,5.449999999999622,transitioning
2025-09-02,good,3,5189.878105730833,6,4,2,33.333333333333336,100.0,20.17414594011346,108.9,44.3,27.4,expanding,3.750000000000142,50.44999999999966,transitioning
2025-09-03,neutral,0,0.0,6,3,3,0.0,100.0,21.824987362113603,58.8,36.4,21.6,expanding,6.633333333333121,12.299999999999903,transitioning
2025-09-04,neutral,0,0.0,6,3,3,50.0,50.0,18.43414580690702,18.2,18.6,14.6,stable,6.266666666667013,6.533333333333206,ranging
2025-09-05,neutral,0,0.0,6,3,3,50.0,50.0,26.274441612936347,13.8,18.6,17.5,stable,6.766666666667327,5.3999999999991095,ranging
2025-09-07,neutral,0,0.0,6,4,2,33.333333333333336,0.0,32.639145018608474,11.0,8.1,10.1,stable,3.6250000000004334,5.999999999999339,transitioning
2025-09-08,neutral,0,0.0,6,3,3,50.0,50.0,26.20876082917547,16.1,13.1,12.7,expanding,5.233333333333571,2.666666666666373,ranging
2025-09-09,good,2,3516.407748422088,6,3,3,50.0,50.0,24.74516188993076,12.0,14.3,14.8,contracting,5.899999999998684,6.666666666667413,ranging
2025-09-10,neutral,0,0.0,6,3,3,100.0,50.0,26.907740922875178,7.1,14.6,16.7,contracting,2.0333333333333314,12.866666666665841,transitioning
2025-09-11,neutral,0,0.0,6,4,2,33.333333333333336,100.0,17.046718304474865,19.3,14.5,13.9,expanding,1.574999999999771,3.4999999999996145,transitioning
2025-09-12,bad,1,-1928.3082289118372,6,3,3,50.0,50.0,25.82292194439242,8.4,19.0,19.0,stable,7.6333333333330105,7.566666666665907,ranging
2025-09-14,neutral,0,0.0,6,3,3,50.0,100.0,20.266769944827953,21.4,9.9,7.6,expanding,1.5999999999986396,8.80000000000066,transitioning
2025-09-15,neutral,0,0.0,6,5,1,75.0,,25.90878349107643,8.9,12.0,11.0,stable,8.57999999999981,17.399999999998528,transitioning
2025-09-16,neutral,0,0.0,6,4,2,0.0,0.0,24.56247846703724,12.7,13.5,12.2,stable,3.750000000000142,7.000000000000339,trending_up
2025-09-17,neutral,0,0.0,6,3,3,100.0,50.0,15.988312882399804,8.3,10.8,9.5,stable,4.300000000000044,3.866666666666093,transitioning
2025-09-18,good,3,5372.482936025804,6,4,2,33.333333333333336,0.0,39.675583283391596,48.1,27.3,20.8,expanding,13.149999999999551,7.1499999999991015,transitioning
2025-09-19,good,1,1837.8427622312631,6,3,3,50.0,100.0,35.32573002738868,30.4,26.2,27.2,stable,14.966666666667015,20.766666666666527,transitioning
2025-09-21,neutral,0,0.0,6,3,3,50.0,50.0,15.858163997040693,9.0,8.7,8.0,expanding,3.0666666666675133,1.9999999999997797,ranging
2025-09-22,neutral,0,0.0,6,3,3,50.0,0.0,32.08495694677251,12.6,13.2,16.3,contracting,5.866666666667353,8.566666666667277,transitioning
2025-09-23,neutral,0,0.0,6,4,2,33.333333333333336,0.0,15.297811189335874,19.9,18.2,16.1,expanding,6.324999999999803,0.7000000000012552,transitioning
2025-09-24,good,1,1847.518759368318,6,5,1,75.0,,26.140056163771874,2.6,4.3,8.7,contracting,5.160000000000053,8.40000000000174,transitioning
2025-09-25,bad,2,-184.07726084855108,6,5,1,50.0,,19.741072067197752,11.1,10.5,7.7,expanding,5.2600000000007086,4.999999999999449,transitioning
2025-09-26,neutral,0,0.0,6,3,3,50.0,50.0,14.940262797348716,12.5,17.0,15.4,stable,7.766666666667217,2.5333333333329064,ranging
2025-09-28,neutral,0,0.0,6,4,2,33.333333333333336,100.0,11.955956873094534,6.0,7.3,6.5,stable,2.249999999999752,0.9999999999998899,transitioning
2025-09-29,neutral,0,0.0,6,4,2,0.0,0.0,17.662608146850715,12.0,12.1,9.6,stable,2.4000000000001798,2.500000000000835,trending_up
2025-09-30,neutral,0,0.0,6,4,2,33.333333333333336,0.0,17.909317837141817,20.9,22.9,19.0,stable,6.200000000000094,2.0500000000001073,transitioning
2025-10-01,neutral,0,0.0,6,3,3,50.0,50.0,37.96144135298925,24.3,17.1,16.3,expanding,5.166666666667208,8.900000000000574,ranging
2025-10-02,good,2,3743.6743960521862,6,4,2,0.0,0.0,20.779614335521945,12.5,18.3,12.9,stable,5.624999999999658,8.00000000000023,trending_up
2025-10-03,neutral,0,0.0,6,2,4,0.0,33.333333333333336,20.9147066290958,24.1,14.7,11.0,expanding,12.050000000000116,4.249999999999532,transitioning
2025-10-05,neutral,0,0.0,6,5,1,50.0,,22.066871964884367,3.0,5.3,11.0,contracting,1.8399999999996197,16.00000000000046,transitioning
2025-10-06,neutral,0,0.0,6,3,3,50.0,50.0,16.840073040495508,11.7,19.9,18.6,stable,12.199999999999989,8.366666666667447,ranging
2025-10-07,neutral,0,0.0,6,3,3,100.0,50.0,47.3726461499877,10.1,17.7,15.4,stable,12.733333333333116,9.63333333333353,transitioning
2025-10-08,good,1,1897.3866191846066,6,3,3,0.0,0.0,21.038289511123917,8.3,13.0,11.3,stable,3.9999999999995595,3.6999999999998145,trending_up
2025-10-09,good,2,3860.6391994320256,6,3,3,100.0,100.0,32.19680836948951,24.0,32.2,19.6,stable,14.799999999999997,21.466666666666672,trending_down
2025-10-10,neutral,0,0.0,6,4,2,66.66666666666667,100.0,18.849402998053595,22.3,20.2,12.7,expanding,4.249999999999532,13.549999999999951,transitioning
2025-10-12,neutral,0,0.0,6,4,2,33.333333333333336,100.0,23.270084068677907,19.0,14.2,12.3,expanding,3.475000000001116,2.9999999999996696,transitioning
2025-10-13,neutral,0,0.0,6,3,3,100.0,50.0,24.90438156411093,11.0,12.8,18.6,contracting,9.333333333333785,8.666666666665712,transitioning
2025-10-14,neutral,0,0.0,6,2,4,100.0,100.0,50.15401897357527,31.2,25.4,28.1,stable,34.89999999999993,22.5000000000003,trending_down
2025-10-15,neutral,0,0.0,6,4,2,100.0,100.0,30.84465210285042,20.8,21.6,20.6,stable,6.949999999999457,4.900000000001015,trending_down
2025-10-16,neutral,0,0.0,6,3,3,50.0,0.0,25.17047513808023,13.6,16.5,16.8,contracting,6.299999999999824,5.333333333332746,transitioning
2025-10-17,good,2,3919.7435625375692,6,3,3,100.0,50.0,27.941117141924348,11.2,25.1,19.2,stable,10.333333333333675,14.333333333333236,transitioning
2025-10-19,neutral,0,0.0,6,3,3,50.0,100.0,16.72650145232956,12.2,10.7,9.5,expanding,3.8999999999996446,3.666666666667003,transitioning
2025-10-20,neutral,0,0.0,6,3,3,100.0,100.0,22.98641203050227,23.6,18.9,15.4,expanding,5.133333333333656,11.333333333332826,trending_down
2025-10-21,good,1,1992.1083940567235,6,3,3,50.0,0.0,29.689528278054933,16.1,14.0,14.1,stable,4.333333333333596,2.066666666666883,ranging
2025-10-22,neutral,0,0.0,6,5,1,75.0,,32.49321481530128,9.7,14.9,12.7,stable,8.380000000001164,44.800000000000395,transitioning
2025-10-23,bad,2,-204.18966235528933,6,3,3,100.0,50.0,31.843721856854987,9.2,11.0,13.8,contracting,6.399999999999739,5.066666666667293,transitioning
2025-10-24,bad,2,-188.33705372991562,6,3,3,50.0,50.0,29.19070152475111,12.6,11.5,13.5,stable,4.466666666666323,6.999999999999969,ranging
2025-10-26,neutral,0,0.0,6,3,3,100.0,50.0,21.500780362043574,2.2,2.8,7.0,contracting,2.9333333333333065,7.133333333333436,transitioning
2025-10-27,neutral,0,0.0,6,4,2,33.333333333333336,0.0,26.57453835015828,4.7,6.8,9.3,contracting,8.00000000000023,6.450000000000067,transitioning
2025-10-28,good,3,6058.480819611502,6,4,2,100.0,100.0,25.232302969614505,11.2,10.0,9.0,expanding,4.250000000000087,9.500000000000064,trending_down
2025-10-29,good,3,6283.808130477455,6,3,3,100.0,50.0,36.67469079705774,10.0,13.3,12.5,stable,4.433333333333511,5.733333333332406,transitioning
2025-10-30,neutral,0,0.0,6,4,2,66.66666666666667,100.0,28.936902860729017,17.0,16.6,12.2,expanding,3.4000000000000696,6.000000000000449,transitioning
2025-10-31,neutral,0,0.0,6,4,2,66.66666666666667,100.0,21.233598038014772,26.6,23.5,14.6,expanding,2.7500000000008074,14.499999999999513,transitioning
2025-11-02,neutral,0,0.0,6,3,3,0.0,0.0,15.004457253097868,14.0,8.9,9.1,stable,3.166666666666688,2.00000000000126,trending_up
2025-11-03,neutral,0,0.0,6,2,4,100.0,66.66666666666667,13.122877293762533,7.5,8.2,5.8,stable,4.699999999999704,1.4999999999998348,transitioning
2025-11-04,bad,2,-201.1967028923118,6,2,4,0.0,66.66666666666667,18.39851062925736,22.2,13.4,14.8,stable,9.549999999999281,1.7499999999998073,transitioning
2025-11-05,neutral,0,0.0,6,2,4,0.0,66.66666666666667,14.982622867346128,13.0,9.7,9.2,expanding,3.9999999999995595,3.0000000000002247,transitioning
2025-11-06,neutral,0,0.0,6,5,1,25.0,,18.08329122321358,11.9,12.6,10.2,stable,2.8999999999999027,2.900000000001235,transitioning
2025-11-07,neutral,0,0.0,6,4,2,66.66666666666667,100.0,14.293671407967343,10.0,8.0,7.1,expanding,1.9249999999998435,1.4999999999998348,transitioning
2025-11-09,neutral,0,0.0,6,4,2,33.333333333333336,0.0,18.947568241194546,6.6,4.3,4.9,stable,4.449999999999177,6.199999999999539,transitioning
2025-11-10,neutral,0,0.0,6,3,3,50.0,50.0,27.330714618124784,29.0,18.7,13.0,expanding,5.7999999999995095,7.133333333332696,ranging
2025-11-11,neutral,0,0.0,6,4,2,66.66666666666667,0.0,20.628449890798155,18.7,26.6,16.3,stable,8.499999999999064,22.79999999999949,transitioning
2025-11-12,good,3,1904.0216718860174,6,5,1,50.0,,22.739470579592407,19.2,16.6,11.9,expanding,2.4999999999995026,3.9999999999995595,transitioning
2025-11-13,neutral,0,0.0,6,2,4,0.0,66.66666666666667,18.848616411681636,23.0,13.5,10.7,expanding,2.5999999999992696,5.450000000000177,transitioning
2025-11-14,neutral,0,0.0,6,3,3,50.0,50.0,18.01784775346839,33.3,24.6,18.0,expanding,5.366666666666298,7.666666666666562,ranging
2025-11-16,neutral,0,0.0,6,4,2,33.333333333333336,0.0,10.479783445390419,5.0,8.7,12.4,contracting,1.6250000000000986,7.500000000000284,transitioning
2025-11-17,neutral,0,0.0,6,4,2,33.333333333333336,0.0,28.01321282719402,9.0,24.7,15.2,stable,7.800000000000584,25.000000000000576,transitioning
2025-11-18,neutral,0,0.0,6,4,2,33.333333333333336,100.0,23.522294200311894,16.0,11.8,9.3,expanding,1.40000000000029,6.500000000000394,transitioning
2025-11-19,good,4,4086.4628990091583,6,4,2,33.333333333333336,0.0,26.025163557794784,12.3,18.4,17.2,stable,2.5249999999998884,6.500000000000394,transitioning
2025-11-20,neutral,0,0.0,6,4,2,0.0,0.0,15.459866011495004,10.0,9.0,10.1,stable,1.9999999999997797,4.00000000000067,trending_up
2025-11-21,neutral,0,0.0,6,3,3,100.0,100.0,26.213482229324182,24.2,28.5,18.8,stable,3.3999999999993293,10.99999999999953,trending_down
2025-11-23,neutral,0,0.0,6,4,2,33.333333333333336,100.0,19.51117026111169,16.3,11.5,10.5,expanding,3.3249999999995783,4.650000000000487,transitioning
2025-11-24,neutral,0,0.0,6,2,4,100.0,66.66666666666667,23.870451723743656,13.0,14.3,12.2,stable,8.499999999999064,4.750000000000032,transitioning
2025-11-25,neutral,0,0.0,6,3,3,0.0,0.0,26.015357079179733,14.5,18.7,15.2,stable,8.83333333333347,11.333333333333565,trending_up
2025-11-26,neutral,0,0.0,6,2,4,100.0,100.0,15.752505695292081,30.2,22.2,17.1,expanding,4.900000000001015,5.249999999999977,trending_down
2025-11-27,neutral,0,0.0,6,3,3,50.0,100.0,19.02421059722344,36.0,22.7,16.8,expanding,3.00000000000041,10.000000000001119,transitioning
2025-11-28,neutral,0,0.0,6,3,3,100.0,100.0,29.766896269609063,6.7,6.7,8.8,stable,7.099999999999884,6.999999999999969,trending_down
2025-11-30,neutral,0,0.0,6,2,4,100.0,100.0,21.301246663224585,21.4,17.5,13.5,expanding,2.4999999999997247,5.249999999999977,trending_down
2025-12-01,neutral,0,0.0,6,3,3,0.0,0.0,26.195687042365776,15.1,8.7,8.6,expanding,7.6333333333330105,5.666666666666782,trending_up
2025-12-02,neutral,0,0.0,6,3,3,50.0,50.0,20.571856735980507,10.7,11.0,11.7,contracting,1.6333333333336715,1.3333333333331865,ranging
2025-12-03,neutral,0,0.0,6,2,4,0.0,0.0,30.979080386653862,16.0,14.0,10.0,expanding,12.499999999999734,3.5000000000001696,trending_up
2025-12-04,neutral,0,0.0,6,2,4,0.0,33.333333333333336,18.19078575211857,12.2,9.1,6.6,expanding,3.849999999999687,0.9999999999998899,transitioning
2025-12-05,neutral,0,0.0,6,5,1,25.0,,46.409086412555745,14.2,17.8,13.4,stable,6.759999999999877,0.9999999999998899,transitioning
2025-12-07,neutral,0,0.0,6,3,3,50.0,100.0,12.994880769949809,11.0,11.9,10.3,stable,2.5333333333343866,1.666666666666483,transitioning
2025-12-08,neutral,0,0.0,6,2,4,100.0,100.0,19.83134340250272,8.7,12.9,15.4,contracting,11.200000000000099,3.249999999999642,trending_down
2025-12-09,bad,2,-165.99376884071535,6,5,1,50.0,,12.77682000855159,8.6,8.9,7.1,stable,2.6799999999993496,0.9999999999998899,transitioning
2025-12-10,neutral,0,0.0,6,3,3,50.0,50.0,40.41323583941913,9.0,8.7,10.2,stable,4.666666666666893,6.999999999999969,ranging
2025-12-11,neutral,0,0.0,6,5,1,25.0,,22.01540385983695,11.1,8.7,7.9,expanding,4.419999999999646,6.999999999999229,transitioning
2025-12-12,bad,2,-210.83308083249858,6,3,3,100.0,50.0,19.98886004757548,9.4,15.5,12.4,stable,4.533333333334166,6.733333333333036,transitioning
2025-12-14,neutral,0,0.0,6,3,3,100.0,100.0,23.688607117184702,14.4,10.1,8.9,expanding,0.9999999999998899,3.7333333333333663,trending_down
2025-12-15,neutral,0,0.0,6,4,2,33.333333333333336,0.0,17.39324662289103,10.0,12.3,11.1,stable,3.249999999999642,2.00000000000089,transitioning
2025-12-16,neutral,0,0.0,6,3,3,50.0,100.0,16.626902882727485,16.6,13.2,10.4,expanding,4.666666666666893,1.1999999999997197,transitioning
2025-12-17,bad,2,-154.81329800268895,6,3,3,100.0,50.0,54.014712863866144,49.0,20.3,22.8,stable,8.99999999999975,20.000000000000018,transitioning
2025-12-18,neutral,0,0.0,6,3,3,0.0,50.0,14.46400305499077,12.1,13.0,10.5,stable,2.666666666666373,1.6333333333329314,transitioning
2025-12-19,neutral,0,0.0,6,4,2,66.66666666666667,100.0,17.659026288133457,17.0,13.3,13.7,stable,2.9999999999996696,3.9999999999995595,transitioning
2025-12-21,neutral,0,0.0,6,4,2,33.333333333333336,100.0,24.238084908919774,18.8,8.3,8.8,stable,5.274999999999586,11.900000000000244,transitioning
2025-12-22,neutral,0,0.0,6,3,3,50.0,50.0,15.814628648051643,9.7,8.8,8.4,expanding,1.8333333333335016,1.0333333333327015,ranging
2025-12-23,neutral,0,0.0,6,3,3,50.0,50.0,17.995842367526873,6.0,10.8,10.5,stable,5.866666666666613,5.333333333332746,ranging
2025-12-24,good,1,2172.170110290965,6,3,3,0.0,100.0,27.918137558970855,15.0,12.7,12.2,expanding,4.366666666667148,3.333333333332966,transitioning
2025-12-25,neutral,0,0.0,6,3,3,50.0,100.0,17.777481202724044,14.0,11.8,12.7,stable,2.666666666666373,5.599999999999679,transitioning
2025-12-26,neutral,0,0.0,6,4,2,100.0,100.0,33.04194701859449,4.0,11.4,12.4,contracting,6.999999999999784,10.000000000000009,trending_down
2025-12-28,neutral,0,0.0,6,2,4,100.0,66.66666666666667,23.905874907717806,17.5,13.9,12.6,expanding,6.350000000000522,6.125000000000713,transitioning
2025-12-29,neutral,0,0.0,6,3,3,50.0,100.0,19.515394022826154,15.0,13.2,13.9,stable,3.466666666667173,2.666666666666373,transitioning
2025-12-30,good,2,4425.442813754831,6,3,3,100.0,100.0,31.816486491588524,7.7,12.9,10.8,stable,6.566666666667498,8.999999999999009,trending_down
2025-12-31,bad,1,-2445.1213894493508,6,2,4,100.0,66.66666666666667,13.775977346366355,5.5,9.0,8.7,stable,3.750000000000142,3.0000000000002247,transitioning
